name,honor,class,LWHonor,standing,rank,rankProgress,RP
Bruall,4224,HUNTER,32200,2653,3,0.57254905346781,7863
Liquids,4215,ROGUE,3576,4272,3,0.2117647184059,6059
Kuraokami,4213,MAGE,556,0,5,0.7607843587175,18804
Bayze,4207,HUNTER,4183,4190,2,0.8235294604674,4471
Jujoo,4206,WARRIOR,193,0,1,0.16470589209348,0
Unhead,4202,MAGE,3,0,2,0.062745101749897,2189
Spam,4194,MAGE,7825,3765,3,0.29803923331201,6491
Danzon,4181,MAGE,14848,3318,4,0.7607843587175,13804
Vnom,4174,ROGUE,1988,4787,4,0.81176475388929,14059
Tyxiaomao,4161,MAGE,23685,2949,2,0.53333336487412,3601
Tapzdos,4156,WARRIOR,0,0,6,0.26274511357769,21314
Katelinna,4152,ROGUE,211545,534,4,0.70980396354571,13550
Hiross,4145,PALADIN,75010,1745,5,0.4117647302337,17059
Werzi,4142,HUNTER,202372,610,4,0.8352941670455,14177
Wuwuwu,4130,WARRIOR,1183,5460,7,0.1372549100779,25687
Asdfjkl,4116,HUNTER,46910,2243,2,0.78039220301434,4342
Ruth,4105,ROGUE,4798,4105,5,0.18823530524969,15942
Hugo,4105,MAGE,151966,925,7,0.69019611924887,28451
Macelc,4102,PRIEST,42014,2370,4,0.78823534073308,13942
Kapteeni,4094,WARRIOR,6267,3940,3,0.29803923331201,6491
Cooldogmus,4091,HUNTER,42175,2363,5,0.3490196284838,16746
Stayandslay,4080,MAGE,4,0,0,0,0
Zouni,4077,WARRIOR,463,0,5,0.41568629909307,17079
Fahrer,4064,WARRIOR,43903,2323,4,0.18431373639032,10922
Backkom,4060,DRUID,91,0,1,0.14117647893727,0
Lilputa,4058,WARRIOR,1739,4933,3,0.29803923331201,6491
Ordagryz,4049,WARLOCK,85682,1604,4,0.55294120917097,12765
Triste,4029,ROGUE,950,5800,5,0.15294118551537,15765
Mercdes,4029,HUNTER,27904,2810,4,0.57254905346781,12863
Olock,4028,WARLOCK,1783,4911,5,0.49411767628044,17471
Broozer,4025,DRUID,1818,4886,3,0.35294119734317,6765
Fdewjkf,4023,HUNTER,0,0,3,0.75294122099876,8765
Niiraah,4018,DRUID,1779,4915,1,0.68627452850342,0
Mysteryinc,4006,WARRIOR,873,5947,2,0.90196083765477,4706
Heidemarie,4000,PALADIN,417,0,6,0.55294120917097,22765
Ganford,3998,WARRIOR,199726,630,4,0.25098040699959,11255
Aihaibara,3992,MAGE,900,5894,1,0.45882355654612,0
Roughhousing,3986,DRUID,69822,1827,3,0.80000004731119,9001
Critomat,3976,HUNTER,4235,4184,3,0.29803923331201,6491
Zrtx,3965,WARLOCK,50538,2168,3,0.18431373639032,5922
Littlehak,3956,DRUID,238,7760,1,0.08235294604674,0
Beor,3947,PALADIN,3335,4321,4,0.22352942498401,11118
Xunag,3941,WARLOCK,40764,2403,4,0.69019611924887,13451
Rottepoker,3938,MAGE,12757,3439,3,0.29803923331201,6491
Zoloboom,3933,DRUID,647,6419,1,0.18823530524969,0
Trepanacia,3923,ROGUE,7981,3745,4,0.59215689776465,12961
Oaa,3919,MAGE,481,0,7,0.011764706578106,25059
Soonber,3917,PRIEST,35524,2551,3,0.28235295787454,6412
Myxawar,3916,WARRIOR,0,0,0,0,0
Wubiioo,3900,MAGE,19629,3103,5,0.99607849027961,19981
Laojiu,3886,MAGE,2424,0,10,0.66274513723329,43314
Thesa,3882,PRIEST,86025,1602,4,0.96862750826403,14844
Umbdon,3877,PALADIN,39,0,1,0.2745098201558,0
Recap,3869,MAGE,0,0,0,0,0
Rahha,3868,ROGUE,6,0,0,0,0
Jbreazy,3866,WARRIOR,627,6480,1,0.23137256270275,0
Xrosemary,3856,PRIEST,3182,4355,2,0.22352942498401,2671
Celera,3856,ROGUE,1694,4962,2,0.6117647420615,3836
Saturday,3850,PALADIN,0,0,4,0.81960789160803,14099
Beefcakee,3845,WARRIOR,117566,1232,4,0.40392159251496,12020
Towndrunk,3836,ROGUE,325,0,3,0.40000002365559,7001
Jibbadin,3834,PALADIN,16,0,1,0.090196083765477,0
Crisa,3833,ROGUE,0,0,1,0.19215687410906,0
Datto,3827,WARLOCK,3813,4238,2,0.74509808328003,4236
Littlekont,3826,MAGE,13089,3419,6,0.28235295787454,21412
Buzhisihuo,3820,WARRIOR,77914,1714,5,0.84313730476424,19216
Achanna,3818,PRIEST,2424,4581,1,0.88235299335793,0
Yuunachan,3814,MAGE,126,0,4,0.86666671792045,14334
Haitiwindz,3812,PALADIN,121973,1175,4,0.49803924513981,12491
Deathticle,3809,MAGE,119,0,0,0,0
Hearmeroar,3802,MAGE,41887,2374,9,0.4117647302337,37059
Killnight,3794,WARLOCK,0,0,4,0.10980392806232,10550
Kongxincao,3790,MAGE,46459,2247,3,0.20392158068717,6020
Anarchy,3789,WARRIOR,1761,4924,4,0.82745102932677,14138
Sugarbae,3787,HUNTER,1964,4804,1,0.74117651442066,0
Xiaxuan,3782,HUNTER,4739,4112,2,0.70588239468634,4118
Oldandbald,3773,ROGUE,0,0,1,0.89411769993603,0
Nutso,3758,WARRIOR,33286,2624,2,0.83137259818614,4495
Superdickr,3742,MAGE,35373,2558,2,0.67450984381139,4024
Yaphetsx,3740,HUNTER,236,0,2,0.6117647420615,3836
Sakumamayu,3728,PRIEST,23614,2953,4,0.5490196403116,12746
Yixiaoyanran,3713,MAGE,1144,5527,2,0.39215688593686,3177
Dathealer,3711,DRUID,1687,4969,5,0.63529415521771,18177
Rullemarie,3707,WARRIOR,699,6297,3,0.53725493373349,7687
Tandercy,3702,WARRIOR,312,0,0,0,0
Pattezutter,3699,PALADIN,7978,3747,3,0.070588239468634,5353
Dewdrops,3691,WARRIOR,646,0,4,0.45882355654612,12295
Jidanul,3680,WARRIOR,80,0,3,0.29411766445264,6471
Varkki,3675,PRIEST,94,0,9,0.60392160434276,38020
Takishi,3674,ROGUE,595,6584,2,0.08235294604674,2248
Vigster,3668,PRIEST,28961,2766,4,0.019607844296843,10099
Miaodan,3665,HUNTER,182,0,1,0.60000003548339,0
Tonyo,3662,DRUID,68270,1850,4,0.60000003548339,13001
Noonmoon,3660,WARRIOR,12206,3479,4,0.062745101749897,10314
Bouberry,3657,HUNTER,3153,4359,2,0.011764706578106,2036
Nanuq,3650,PRIEST,1245,5372,1,0.52549022715539,0
Eaazy,3650,ROGUE,1687,4970,4,0.3372549219057,11687
Wei,3643,HUNTER,581,0,4,0.9725490771234,14863
Humi,3642,MAGE,302044,237,8,0.53333336487412,32667
Anmuxis,3641,PRIEST,15113,3304,4,0.29019609559327,11451
Zado,3635,PRIEST,2974,4398,3,0.29803923331201,6491
Taeja,3633,PALADIN,54805,2087,4,0.76862749643624,13844
Skydreamer,3629,DRUID,0,0,0,0,0
Lacerate,3626,WARLOCK,1147,5522,1,0.49411767628044,0
Fatherr,3621,WARRIOR,13155,3418,12,0.50588238285854,52530
Kalessin,3615,HUNTER,0,0,2,0.30588237103075,2918
Tuneslol,3610,WARLOCK,28336,2791,5,0.75294122099876,18765
Meirenyu,3608,MAGE,647,6420,2,0.24313726928085,2730
Megaherx,3598,MAGE,2281,4636,1,0.83921573590487,0
Raik,3588,PRIEST,12617,0,2,0.69411768810824,4083
Balans,3573,DRUID,491,6896,1,0.17254902981222,0
Nordman,3569,ROGUE,21489,3036,5,0.18039216753095,15902
Dstiner,3569,PALADIN,69485,1830,3,0.14117647893727,5706
Enga,3564,ROGUE,139,0,2,0.9607843705453,4883
Smirak,3555,WARLOCK,251,7716,2,0.47058826312423,3412
Zeiral,3546,ROGUE,0,0,1,0.023529413156211,0
Tresher,3539,WARRIOR,544,0,0,0,0
Ageofpain,3529,HUNTER,412,0,3,0.54509807145223,7726
Peluso,3518,DRUID,1201,5436,2,0.50980395171791,3530
Imalien,3514,MAGE,2976,4396,4,0.54117650259286,12706
Goshzilla,3512,MAGE,426267,142,7,0.78431377187371,28922
Fotuos,3506,HUNTER,12798,3434,2,0.49411767628044,3483
Novitchok,3488,WARRIOR,1281,5334,3,0.43921571224928,7197
Collapse,3487,ROGUE,526,0,4,0.13333334121853,10667
Wright,3486,PALADIN,6326,3930,3,0.02745098201558,5138
Tip,3485,PRIEST,3455,4292,9,0.67843141267076,38393
Bedsheetz,3485,HUNTER,66,0,0,0,0
Supper,3484,DRUID,0,0,4,0.035294119734317,10177
Yamuna,3482,HUNTER,475,6946,2,0.49803924513981,3495
Analblesser,3478,PRIEST,632,6459,1,0.46666669426486,0
Yihzu,3476,ROGUE,10,0,0,0,0
Klong,3462,WARRIOR,583,6627,1,0.74117651442066,0
Suvvy,3457,ROGUE,2129,4708,2,0.60392160434276,3812
Drakool,3436,PALADIN,1,0,0,0,0
Baott,3428,PALADIN,83272,1639,5,0.50980395171791,17550
Xiaoyanjing,3419,MAGE,63795,1930,3,0.78823534073308,8942
Deathloc,3419,PRIEST,12572,3452,4,0.85490201134235,14275
Dalu,3418,ROGUE,202357,611,5,0.32549021532759,16628
Magicherb,3401,HUNTER,0,0,2,0.91372554423288,4742
Jyynx,3401,WARRIOR,72195,1792,5,0.42745100567117,17138
Protayn,3389,MAGE,2671,4487,2,0.77254906529561,4318
Thunderkai,3380,HUNTER,0,0,2,0.55686277803034,3671
Ytank,3378,WARRIOR,10112,0,3,0.65882356837392,8295
Qarx,3373,DRUID,0,0,0,0,0
Youmimi,3372,WARLOCK,43801,2327,3,0.4235294368118,7118
Jjg,3365,HUNTER,1822,4885,1,0.72941180784255,0
Frostysh,3361,MAGE,28040,2808,5,0.51372552057728,17569
Cloned,3357,WARRIOR,0,0,5,0.4745098319836,17373
Bobatbudokan,3348,ROGUE,13212,3415,3,0.29803923331201,6491
Bownerjr,3346,HUNTER,438,7049,2,0.86274514906108,4589
Sophielp,3337,MAGE,765,0,3,0.33333335304633,6667
Smellybeard,3335,PRIEST,7212,3836,2,0.78823534073308,4365
Deathreaper,3333,ROGUE,5076,0,4,0.85490201134235,14275
Scythe,3324,WARRIOR,0,0,3,0.074509808328003,5373
Prakoso,3321,PRIEST,0,0,0,0,0
Rnx,3316,MAGE,150,0,1,0.45490198768675,0
Gnomoslows,3309,MAGE,838,6011,3,0.23529413156211,6177
Hushnow,3301,MAGE,39421,2442,5,0.098039221484214,15491
Relenshaa,3296,WARRIOR,475,6948,1,0.16862746095285,0
Gabengdou,3273,MAGE,0,0,1,0.17647059867159,0
Xaiev,3262,ROGUE,56,0,1,0.5607843468897,0
Supersixteen,3261,HUNTER,1693,4964,2,0.96862750826403,4906
Mayun,3260,DRUID,94,0,4,0.19607844296843,10981
Chivro,3253,HUNTER,3217,4351,2,0.011764706578106,2036
Momoxi,3250,DRUID,510,0,4,0.13333334121853,10667
Esopriest,3250,PRIEST,35,0,0,0,0
Omarr,3242,HUNTER,4087,4201,3,0.50980395171791,7550
Seaotter,3225,WARRIOR,160,0,2,0.9607843705453,0
Alchemal,3221,DRUID,6574,0,2,0.94509809510782,4836
Myrywynn,3213,HUNTER,9,0,3,0.050980395171791,5255
Fyr,3202,ROGUE,10308,3596,6,0.84313730476424,24216
Deputat,3201,WARRIOR,379,0,0,0,0
Keailili,3199,MAGE,23015,2975,4,0.27058825129643,11353
Jenaya,3193,PALADIN,0,0,1,0.57254905346781,0
未知目标,3191,PALADIN,7885,3757,3,0.8235294604674,0
Cvdw,3189,MAGE,0,0,1,0.2117647184059,0
Kryline,3186,MAGE,0,0,4,0.78823534073308,13942
Mcrati,3178,DRUID,3417,4301,2,0.019607844296843,2059
Ltx,3177,ROGUE,1730,4940,1,0.67058827495202,0
Kalanaa,3174,HUNTER,9022,3676,2,0.95686280168593,4871
Angelcorpse,3170,DRUID,1577,5042,1,0.74509808328003,0
Panini,3155,WARRIOR,184913,707,5,0.60392160434276,18020
Shoured,3149,HUNTER,58862,2016,3,0.64313729293644,8216
Gatsu,3145,WARRIOR,79,0,1,0.50980395078659,0
Wott,3144,MAGE,1226,5397,3,0.27058825129643,6353
Rexinshimin,3135,ROGUE,8454,3714,6,0.49411767628044,22471
Zzayc,3134,ROGUE,170,0,3,0.74117651442066,8706
Zweeny,3129,ROGUE,2570,4521,2,0.34117649076507,3024
Lightpowered,3129,PRIEST,180,7883,1,0.062745101749897,0
Schwarzshild,3119,WARRIOR,3511,4281,3,0.20392158068717,6020
Blaxmith,3114,PALADIN,266,0,2,0.65098043065518,3953
Piop,3113,HUNTER,1073,5634,2,0.28627452673391,2859
Неизвестно,3112,DRUID,180326,732,6,0.40392159251496,0
Avlv,3112,HUNTER,28406,2789,2,0.91764711309224,4753
Maweibian,3107,ROGUE,159976,871,4,0.30980393989012,11550
Ailya,3097,HUNTER,52502,2122,3,0.48235296970233,7412
Asakurayo,3095,MAGE,2619,4508,2,0.47058826312423,3412
Appolonia,3094,PALADIN,38389,2472,4,0.72549023898318,0
Biubiubiubiu,3090,HUNTER,0,0,4,0.73725494556129,13687
Bruister,3087,HUNTER,1865,4862,1,0.8352941670455,0
Slapmyass,3085,WARRIOR,1845,4868,2,0.40784316137433,3224
Djobe,3085,MAGE,1285,5324,1,0.53725493373349,0
Incredibile,3083,ROGUE,208148,563,4,0.21960785612464,11099
Snupp,3080,PALADIN,0,0,2,0.52549022715539,3577
Nanami,3078,ROGUE,12285,3474,6,0.18431373639032,20922
Bennana,3064,WARLOCK,11296,3544,5,0.15686275437474,15785
Bballmurican,3049,HUNTER,7944,3752,4,0.22352942498401,11118
Pursuexx,3047,HUNTER,3756,4244,2,0.031372550874949,2095
Xiaoxiaolie,3040,HUNTER,950,0,5,0.54509807145223,17726
Kuangsheng,3034,WARLOCK,179811,735,4,0.75686278985813,13785
Jay,3033,HUNTER,7880,3758,6,0.54509807145223,22726
Alee,3028,ROGUE,5914,3972,5,0.47058826312423,17353
Sezei,3025,ROGUE,69937,1825,3,0.011764706578106,5059
Saap,3020,ROGUE,10,0,0,0,0
Nelegal,3015,HUNTER,5321,4032,4,0.031372550874949,10157
Kulala,3015,MAGE,789,6090,2,0.098039221484214,2295
Beginner,3002,WARLOCK,5391,4022,5,0.90980397537351,19550
Achieve,2996,DRUID,0,0,0,0,0
Jonh,2994,PALADIN,47498,2229,3,0.54117650259286,7706
Juandissimo,2992,PRIEST,3120,4364,2,0.0078431377187371,2024
Sambukka,2991,HUNTER,11348,3542,4,0.11372549692169,10569
Felinea,2985,WARLOCK,0,0,0,0,0
Saravoks,2967,MAGE,301,0,7,0.13333334121853,25667
Dhovakiin,2962,WARLOCK,0,0,3,0.10196079034358,5510
Bilili,2957,HUNTER,23356,2965,4,0.57254905346781,12863
Greyn,2945,WARRIOR,4,0,0,0,0
Shemale,2944,MAGE,148396,956,6,0,20000
Brean,2943,PRIEST,104632,1370,6,0.32941178418696,21648
Laoganmama,2935,ROGUE,184,0,0,0,0
Sheeva,2932,ROGUE,335,0,4,0.62745101749897,13138
Falkrin,2923,PALADIN,0,0,3,0.60784317320213,8040
Kinoy,2922,MAGE,39554,2438,6,0.79607847845182,23981
Liushui,2914,MAGE,532,6776,1,0.18823530524969,0
Elephant,2914,DRUID,234947,380,4,0.81960789160803,14099
Chenyuluoyan,2908,PRIEST,2310,4626,3,0.039215688593686,5197
Esomage,2906,MAGE,15184,3301,6,0.20392158068717,21020
Myz,2905,PALADIN,1226,5396,4,0.14901961665601,10746
Walka,2897,WARRIOR,19045,3126,2,0.56470591574907,3695
Agate,2893,ROGUE,7973,3748,3,0.70980396354571,8550
Adolt,2893,HUNTER,30,0,2,0.74509808328003,4236
Blippy,2890,HUNTER,1808,4894,1,0.69411768810824,0
Derreck,2884,DRUID,4063,4203,2,0.71764710126445,4153
Galathoria,2875,PALADIN,193725,657,5,0.46666669426486,17334
Buford,2871,PALADIN,2508,4540,6,0.6862745503895,23432
Wutzwerg,2867,HUNTER,183849,713,6,0.43921571224928,22197
Nuthing,2867,MAGE,113795,1275,5,0.4235294368118,17118
Yeswor,2863,PALADIN,407,7157,1,0.14117647893727,0
Meneldur,2862,PALADIN,548,6743,1,0.19215686619282,0
Miindfreak,2855,HUNTER,2634,4502,3,0,5000
Becareful,2854,ROGUE,13521,3394,5,0.10196079034358,15510
Syjd,2850,WARLOCK,789,6087,1,0.31372550874949,0
Raesh,2850,HUNTER,0,0,0,0,0
Theuixy,2848,PRIEST,111,7981,1,0.039215688593686,0
Gytiss,2846,HUNTER,0,0,2,0.25098040699959,2753
Heyi,2834,PRIEST,525,0,3,0.18431373639032,5922
Mebouls,2833,ROGUE,5860,3977,3,0.5607843468897,7804
Superfighter,2830,ROGUE,2500,4544,6,0.76862749643624,23844
Elfinir,2827,HUNTER,2349,4612,1,0.85882358020172,0
Lyaral,2819,DRUID,0,0,0,0,0
Mirash,2816,ROGUE,1490,5126,2,0.074509808328003,2224
Delania,2809,DRUID,282,0,7,0.67058827495202,28353
Soychugger,2807,WARLOCK,38995,2456,3,0.66274513723329,8314
Smallgreg,2804,WARLOCK,4803,4103,2,0.65098043065518,3953
Smaga,2803,WARRIOR,238,0,3,0.16078432323411,5804
Blythe,2799,MAGE,53623,2109,5,0.42745100567117,17138
Lucifina,2793,HUNTER,1187,5452,2,0.32941178418696,2989
Zuriaake,2790,PRIEST,407,7156,1,0.14117647893727,0
Novah,2771,ROGUE,23745,2945,4,0.63921572407708,13197
Pasza,2770,PALADIN,1330,5272,1,0.8862745622173,0
Tthuhu,2766,WARRIOR,337,7428,3,0.90980397537351,9550
Docxox,2758,WARLOCK,1288,5319,1,0.61568631092086,0
Sklaerenn,2751,DRUID,7804,3770,4,0.090196083765477,10451
Drshapeshift,2747,HUNTER,1668,4984,1,0.96470593940467,0
Omnipotent,2728,ROGUE,28788,2773,3,0.2000000118278,6001
Zhuxiaoguai,2726,HUNTER,785,0,3,0,5000
Jackhua,2724,MAGE,323,0,0,0,0
Smallsnoww,2723,HUNTER,421,7107,1,0.14901961665601,0
Mowang,2708,MAGE,9595,3644,2,0.43529414338991,3306
Yriteas,2707,ROGUE,0,0,0,0,0
Azhanshi,2700,ROGUE,3737,4247,2,0.031372550874949,2095
Stormaxe,2698,WARRIOR,14748,3321,4,0.92941181967035,14648
Lhermite,2688,DRUID,73,0,0,0,0
Ffyky,2687,HUNTER,38,0,0,0,0
Timkkerty,2684,MAGE,2753,4459,2,0.90588240651414,4718
Gokartus,2681,WARLOCK,49,0,0,0,0
Bahaha,2680,WARRIOR,6012,3962,4,0.011764706578106,10059
Parlasdad,2670,PRIEST,48116,2211,2,0.85098044248298,4553
Mefagar,2668,MAGE,37159,2504,3,0.86274514906108,9314
Hopevanish,2666,WARLOCK,6062,3955,3,0,5000
Jackothewack,2665,MAGE,1788,4908,2,0.67843141267076,4036
Resort,2662,WARRIOR,3553,4278,4,0.3372549219057,11687
Dqfly,2658,HUNTER,1080,5619,2,0.54117650259286,3624
Qtank,2653,WARRIOR,1087,5608,2,0.90980397537351,4730
Englishname,2651,ROGUE,0,0,5,0.22745099384338,16138
Pechgehabt,2650,ROGUE,2156,4695,3,0.29803923331201,6491
Flabba,2643,PALADIN,167066,819,4,0.56862748460844,12844
Ixixl,2642,HUNTER,0,0,1,0.38431374821812,0
Friendman,2637,MAGE,3,0,0,0,0
Dorka,2637,MAGE,209872,546,5,0.74117651442066,18706
Binggege,2624,MAGE,691,6319,1,0.45490198768675,0
Wuyaz,2622,ROGUE,66893,1874,5,0.30588237103075,16530
Bringursixty,2617,ROGUE,14152,3350,5,0.76862749643624,18844
Yourewaifu,2614,WARRIOR,9281,3659,10,0.4862745385617,42432
Visp,2613,HUNTER,1242,5379,2,0.5490196403116,3648
Rubenstiller,2607,PALADIN,211,0,3,0.1372549100779,5687
Tierra,2601,MAGE,7980,3746,11,0.05490196403116,45275
Kahplow,2599,WARLOCK,0,0,0,0,0
Alisia,2599,WARLOCK,202696,604,3,0.79215690959245,8961
Luosu,2596,WARRIOR,199479,634,3,0.64705886179581,8236
Truxal,2595,ROGUE,3390,4305,3,0.24705883814022,6236
Ragnars,2592,ROGUE,8184,3730,5,0.8980392687954,19491
Mujinhuakai,2591,PRIEST,186,0,1,0.19215687410906,0
Harvskyz,2590,MAGE,0,0,2,0.29019609559327,2871
Negreb,2588,ROGUE,29077,2762,3,0.84705887362361,9236
Openheimer,2587,ROGUE,396,0,4,0.69019611924887,13451
Xwm,2580,WARRIOR,4983,4071,2,0.074509808328003,2224
Woosty,2578,ROGUE,22025,3019,5,0.074509808328003,15373
Mulum,2578,WARLOCK,0,0,3,0.87450985563919,9373
Ruskiller,2574,ROGUE,70035,1823,3,0.23137256270275,6157
Missfrosty,2574,MAGE,331,7444,3,0.43137257453054,7157
Miniputin,2570,WARLOCK,2866,4426,2,0.066666670609266,2201
Liltimmi,2570,HUNTER,4222,4188,3,0.29803922772408,6491
Leanice,2564,PALADIN,163577,846,7,0.82745099067688,29138
Holedigger,2564,WARLOCK,50262,2173,4,0.31372550874949,11569
Anasta,2564,WARLOCK,513,0,1,0.72156867012382,0
Toko,2563,PALADIN,7710,3782,2,0.81176475388929,4436
Juggies,2562,WARLOCK,4042,4207,3,0.25490197585896,6275
Weskerzk,2560,HUNTER,947,0,5,0.23137256270275,16157
Modaoshi,2559,MAGE,34552,2587,3,0.43529414338991,7177
Eulo,2557,ROGUE,1440,5172,1,0.58431376004592,0
Deeze,2552,ROGUE,1123,0,4,0.15686275437474,10785
Quietnight,2550,PALADIN,69,0,0,0,0
Ipis,2545,HUNTER,2896,4417,5,0.63921572407708,18197
Frostrainium,2535,MAGE,192,0,0,0,0
Aillane,2531,PRIEST,22341,3002,2,0.55686277803034,3671
Yimosbaby,2525,ROGUE,189787,682,4,0.74509808328003,13726
Frostymcgee,2511,MAGE,3,0,0,0,0
Bigbruvlmfao,2506,PALADIN,3542,4279,3,0.29803923331201,6491
Bestpalaeu,2498,PALADIN,136613,1038,5,0.52156865829602,17608
Cohenson,2493,DRUID,1307,5292,1,0.54509807145223,0
Cloverae,2493,DRUID,2870,4422,6,0.78823534073308,23942
Trexy,2491,PALADIN,154,0,1,0.18039216753095,0
Nyctermoon,2483,HUNTER,3796,4240,2,0.65490199951455,3965
Krists,2482,MAGE,2152,4696,1,0.91764711309224,0
Xiaoxian,2461,MAGE,237956,363,4,0.55686277803034,12785
Thicsucc,2460,ROGUE,217853,484,5,0.11372549692169,15569
Anma,2460,MAGE,0,0,0,0,0
Sepultuura,2456,MAGE,0,0,0,0,0
Grobbula,2456,PRIEST,3899,4222,2,0.18039216753095,2542
Sqrt,2443,WARRIOR,425,0,5,0.84313730476424,19216
Bestoloch,2443,HUNTER,80,0,1,0.16078432323411,0
Moontiger,2440,HUNTER,1481,5141,3,0.32156864646822,6608
Yowler,2438,MAGE,143978,989,4,0.094117652624846,10471
Blackmouse,2434,DRUID,0,0,2,0.26666668243706,2801
Killmeordie,2433,ROGUE,33695,2612,4,0.9607843705453,14804
Asspatam,2433,HUNTER,1816,4887,5,0.41568629909307,17079
Daixiu,2432,WARRIOR,0,0,4,0.81176475388929,14059
Yuly,2422,MAGE,467,0,3,0.37254904164001,6863
Sassypants,2422,WARRIOR,22926,2980,3,0.62745101749897,8138
Badfinger,2410,WARLOCK,9860,3627,4,0.11372549692169,10569
Skilless,2400,PRIEST,451,7023,1,0.15686275437474,0
Rhaania,2400,PALADIN,750,6182,3,0.015686275437474,5079
Utinii,2397,WARRIOR,0,0,0,0,0
Caize,2393,WARLOCK,34096,2600,3,0.98823535256088,9942
Gomanlul,2390,PALADIN,232,0,0,0,0
Tholin,2389,HUNTER,1845,4869,3,0.92941181967035,9648
Realwell,2389,ROGUE,45331,2281,5,0.50588238285854,17530
Elwerona,2381,HUNTER,1678,4977,3,0.24705883814022,6236
Wmcty,2380,WARLOCK,137,0,3,0.84313730476424,9216
Phyrrus,2380,PALADIN,437,7053,1,0.26666668243706,0
Awyriell,2377,DRUID,0,0,4,0.39215688593686,11961
Luis,2376,WARRIOR,0,0,0,0,0
Coltd,2373,MAGE,185,0,0,0,0
Noyzi,2367,WARLOCK,242061,346,10,0.023529413156211,40118
Yogidapally,2366,PALADIN,5956,3969,3,0.29803923331201,6491
Fatezhende,2365,WARRIOR,384,7243,1,0.29019609559327,0
Tangotime,2361,MAGE,2330,4617,1,0.9725490771234,0
Gruldo,2359,PALADIN,376,0,2,0.92156868195161,4765
Shilley,2349,ROGUE,0,0,4,0.29411766445264,11471
Monedru,2343,DRUID,5,0,0,0,0
Nmbdzz,2342,DRUID,14274,3343,4,0.039215688593686,10197
Kvazen,2340,PALADIN,2588,4515,3,0.73333337670192,8667
Muskedunder,2338,PALADIN,0,0,2,0.69019611924887,4071
Blackenergy,2338,ROGUE,1762,4921,3,0.47058826312423,7353
Sushishop,2334,WARLOCK,137658,1028,4,0.95294123282656,14765
Aca,2334,ROGUE,5174,4050,5,0.3490196284838,16746
Oryan,2332,HUNTER,30060,2727,5,0.81960789160803,19099
Daoyan,2332,ROGUE,19263,3119,3,0.25882354471833,6295
Smudgey,2330,WARRIOR,4815,4101,2,0.54117650259286,3624
Dahhart,2327,WARRIOR,784,6104,3,0.75294122099876,8765
Torden,2323,PALADIN,42999,2346,4,0.10196079034358,10510
Tomoc,2320,ROGUE,1423,5188,2,0.99215692142025,4977
Harusaki,2311,HUNTER,0,0,4,0.27843138901517,11393
Concen,2309,ROGUE,519,6822,1,0.18431373639032,0
Lifeforrent,2301,MAGE,2483,4550,2,0.54509807145223,3636
Catray,2299,MAGE,42130,2367,3,0.12156863464043,5608
Getover,2298,ROGUE,1997,4784,0,0,0
Hanae,2294,ROGUE,5769,3988,2,0.10196079034358,2306
Touchinrabbi,2293,PRIEST,12,0,0,0,0
Luhuasheng,2293,HUNTER,94,0,2,0.98823535256088,4965
Roybatty,2292,WARLOCK,5253,4042,3,0.29803923331201,6491
Cheesedruid,2292,DRUID,175,0,2,0.15686275437474,2471
Guibarbar,2287,WARRIOR,46247,2252,5,0.62745101749897,18138
Makhonova,2278,ROGUE,7854,3761,4,0.97647064598277,14883
Robertwins,2275,PALADIN,1644,4997,2,0.54509807145223,3636
Anukanaka,2274,WARRIOR,71,0,0,0,0
Oneandro,2263,WARRIOR,2029,4772,2,0.074509808328003,2224
Ddwenbuwenwo,2257,MAGE,169383,803,4,0.89411769993603,14471
Linkparkmoon,2252,HUNTER,188,0,1,0.12156863464043,0
Likecoke,2252,PALADIN,19441,3112,5,0.37647061049938,16883
Milkiway,2250,ROGUE,217216,488,4,0.20784314954653,11040
Treadz,2243,WARRIOR,0,0,0,0,0
Jd,2239,HUNTER,0,0,0,0,0
Zhandoushi,2238,WARRIOR,831,6030,1,0.63921572407708,0
Verte,2238,ROGUE,1023,5689,2,0.28627452673391,2859
Zhava,2233,WARRIOR,920,0,4,0.02745098201558,10138
Teawind,2233,MAGE,1561,5053,6,0.79607847845182,23981
Sandrawild,2233,HUNTER,1960,4806,1,0.74117651442066,0
Heyboy,2225,MAGE,861,5968,4,0.60000003548339,13001
Ta,2223,MAGE,3748,4246,4,0.33333335304633,11667
Lege,2223,PALADIN,19,0,3,0.5607843468897,7804
Silenaer,2218,ROGUE,133878,1064,4,0.72156867012382,13608
Hunterhonor,2217,HUNTER,0,0,0,0,0
Arkratos,2217,WARRIOR,599,6569,1,0.21568628726527,0
Gang,2216,WARLOCK,1287,5321,3,0.14901961665601,5746
Restohdude,2212,DRUID,261,0,0,0,0
Dvs,2212,ROGUE,212759,525,4,0.98039221484214,14902
Sov,2208,PRIEST,86,0,1,0.35686276620254,0
Rabarber,2200,MAGE,35747,2540,6,0.043137257453054,20216
Greendam,2196,WARLOCK,1168,5485,2,0.058823532890528,2177
Miloshow,2192,ROGUE,108656,1327,4,0.13333334121853,10667
Nameme,2191,WARRIOR,470,0,2,0.51372552057728,3542
Eoiner,2189,HUNTER,1078,5622,7,0.89019613107666,29451
